FoodID,RefuseID,RefuseAmount,RefuseDateOfEntry
3086,750,0,1997-05-01
3087,750,64,2000-10-20
3089,750,73,2000-10-20
3090,750,73,2000-10-20
3091,750,73,2000-10-20
3092,750,67,2000-10-20
3093,750,62,2000-10-20
3094,750,62,2000-10-20
3095,750,0,1997-05-01
3096,750,86,2000-10-20
3097,750,86,2000-10-20
3098,750,0,1997-05-01
3099,750,0,1997-05-01
3101,750,72,2008-09-18
3104,750,0,1997-05-01
3105,750,0,1997-05-01
3106,750,77,2000-10-20
3108,750,0,1997-05-01
3109,750,85,2000-10-20
3110,750,0,1997-05-01
3111,750,85,2000-10-20
3112,750,0,1997-05-01
3113,750,0,1997-05-01
3115,750,70,2000-10-20
3116,750,70,2000-10-20
3117,750,0,1997-05-01
3118,750,46,2000-10-20
3119,750,0,1997-05-01
3120,750,46,2000-10-20
3121,750,0,1997-05-01
3122,750,46,2000-10-20
3123,750,0,1997-05-01
3124,750,0,1997-05-01
3125,750,0,1997-05-01
3126,750,0,1997-05-01
3129,750,0,1997-05-01
3130,750,0,1997-05-01
3131,750,0,1997-05-01
3132,750,0,1997-05-01
3133,750,0,1997-05-01
3134,750,65,2000-10-19
3135,750,65,2000-10-19
3136,750,67,2000-10-19
3137,750,66,2000-10-19
3138,750,74,2000-10-19
3139,750,66,2008-09-18
3140,750,73,2008-09-18
3141,750,70,2000-10-19
3142,750,65,2000-10-19
3143,750,64,2000-10-19
3144,750,46,2000-10-19
3145,750,66,2000-10-19
3146,750,66,2000-10-19
3147,750,65,2000-10-20
3148,750,67,2000-10-20
3149,750,0,2008-09-18
3151,750,65,2000-10-20
3152,750,66,2000-10-20
3153,750,69,2000-10-20
3154,750,0,2008-09-18
3155,750,66,2000-10-20
3156,750,65,2000-10-20
3157,750,65,2000-10-20
3158,750,65,2000-10-20
3159,750,65,2000-10-20
3160,750,72,2000-10-20
3161,750,65,2000-10-20
3162,750,46,2000-10-20
3163,750,72,2008-09-18
3164,750,65,2008-09-18
3165,750,72,2000-10-20
3166,750,65,2000-10-20
3168,750,64,2000-10-20
3169,750,65,2000-10-20
3170,750,73,2000-10-20
3171,750,67,2000-10-20
3172,750,76,2000-10-20
3173,750,72,2000-10-20
3174,750,77,2000-10-20
3176,750,0,1997-05-01
3177,750,46,2000-10-20
3178,750,66,2000-10-20
3179,750,65,2000-10-19
3180,750,65,2008-09-18
3181,750,65,2008-09-18
3182,750,65,2000-10-20
3183,750,65,2008-09-18
3184,750,65,2000-10-20
3185,750,65,2008-09-18
3186,750,65,2000-10-20
3187,750,65,2000-10-20
3190,750,20,2008-09-18
3191,750,20,2000-10-20
3192,750,20,2000-10-20
3193,750,65,2000-10-20
3194,750,66,2000-10-19
3195,750,66,2008-09-18
3196,750,66,2000-10-19
3197,750,73,2000-10-19
3198,750,66,2000-10-19
3199,750,66,2000-10-19
3202,750,65,2000-10-20
3203,750,0,1997-05-01
3204,750,65,2000-10-20
3205,750,65,2000-10-20
3206,750,65,2000-10-20
3207,750,0,1997-05-01
3208,750,65,2000-10-20
3209,750,78,2000-10-20
3210,750,78,2000-10-20
3211,750,13,2014-02-24
3211,502531,13,2014-02-24
3212,750,13,2014-02-24
3212,502531,13,2014-02-24
3213,750,0,2008-09-18
3214,750,0,1997-05-01
3215,750,65,2000-10-20
3216,750,64,2000-10-19
3217,750,65,2000-10-20
3218,750,0,1997-05-01
3219,750,65,2000-10-20
3220,750,65,2000-10-20
3221,750,65,2000-10-20
3222,750,0,1997-05-01
3223,750,0,1997-05-01
3224,750,0,1997-05-01
3225,750,0,1997-05-01
3226,750,0,1997-05-01
3227,750,65,2000-10-20
3228,750,65,2000-10-20
3231,750,0,1997-05-01
3232,750,0,1997-05-01
3239,750,0,1997-05-01
3240,750,0,1997-05-01
3241,750,0,2001-07-09
3242,750,0,1997-05-01
3243,750,0,1997-05-01
3244,750,0,1997-05-01
3245,750,0,1997-05-01
3246,750,0,1997-05-01
3247,750,0,1997-05-01
3248,750,0,1997-05-01
3249,750,0,1997-05-01
3250,750,0,1997-05-01
3251,750,0,1997-05-01
3252,750,0,1997-05-01
3253,750,0,1997-05-01
3254,750,0,1997-05-01
3255,750,0,1997-05-01
3256,750,0,1997-05-01
3257,750,0,1997-05-01
3258,750,0,1997-05-01
3259,750,0,1997-05-01
3260,750,0,1997-05-01
3261,750,0,1997-05-01
3264,750,0,1997-05-01
3265,750,0,1997-05-01
3266,750,0,1997-05-01
3267,750,0,1997-05-01
3268,750,0,1997-05-01
3269,750,0,1997-05-01
3270,750,0,1997-05-01
3271,750,0,1997-05-01
3272,750,0,1997-05-01
3273,750,0,1997-05-01
3274,750,0,1997-05-01
3275,750,0,1997-05-01
3276,750,0,1997-05-01
3277,750,0,1997-05-01
3278,750,0,1997-05-01
3279,750,0,1997-05-01
3280,750,0,1997-05-01
3281,750,0,1997-05-01
3282,750,0,1997-05-01
3283,750,0,1997-05-01
3284,750,0,1997-05-01
3285,750,0,1997-05-01
3286,750,0,1997-05-01
3287,750,0,1997-05-01
3288,750,0,1997-05-01
3289,750,0,1997-05-01
3290,750,0,1997-05-01
3291,750,0,1997-05-01
3292,750,0,1997-05-01
3293,750,0,1997-05-01
3294,750,0,1997-05-01
3295,750,0,1997-05-01
3296,750,0,1997-05-01
3297,750,0,1997-05-01
3298,750,0,1997-05-01
3299,750,0,1997-05-01
3301,750,0,1997-05-01
3302,750,0,1997-05-01
3303,750,0,1997-05-01
3304,750,0,1997-05-01
3305,750,0,1997-05-01
3306,750,0,1997-05-01
3307,750,0,1997-05-01
3308,750,0,1997-05-01
3309,750,0,1997-05-01
3310,750,0,1997-05-01
3311,750,0,1997-05-01
3312,750,0,1997-05-01
3313,750,0,1997-05-01
3314,750,0,1997-05-01
3315,750,0,2001-10-09
3316,750,0,1997-05-01
3317,750,0,1997-05-01
3318,750,0,1997-05-01
3319,750,0,1997-05-01
3320,750,0,1997-05-01
3321,750,0,1997-05-01
3322,750,0,1997-05-01
3323,750,0,1997-05-01
3324,750,0,1997-05-01
3325,750,0,1997-05-01
3326,750,0,1997-05-01
3327,750,0,1997-05-01
3328,750,0,1997-05-01
3329,750,0,1997-05-01
3330,750,0,1997-05-01
3331,750,0,1997-05-01
3332,750,0,1997-05-01
3333,750,0,1997-05-01
3334,750,0,1997-05-01
3335,750,0,1997-05-01
3336,750,0,1997-05-01
3337,750,0,1997-05-01
3338,750,0,1997-05-01
3339,750,0,1997-05-01
3340,750,0,1997-05-01
3341,750,0,1997-05-01
3342,750,0,1997-05-01
3343,750,0,1997-05-01
3344,750,0,1997-05-01
3345,750,0,1997-05-01
3347,750,0,1997-05-01
3348,750,0,1997-05-01
3349,750,0,1997-05-01
3350,750,0,1997-05-01
3351,750,0,1997-05-01
3352,750,0,1997-05-01
3353,750,0,1997-05-01
3354,750,0,1997-05-01
3355,750,0,1997-05-01
3356,750,0,1997-05-01
3357,750,0,1997-05-01
3358,750,0,1997-05-01
3359,750,0,1997-05-01
3360,750,0,1997-05-01
3361,750,0,1997-05-01
3362,750,0,1997-05-01
3363,750,0,1997-05-01
3364,750,0,1997-05-01
3365,750,0,1997-05-01
3366,750,0,1997-05-01
3367,750,0,1997-05-01
3368,750,0,1997-05-01
3369,750,0,1997-05-01
3370,750,0,1997-05-01
3371,750,0,1997-05-01
3372,750,0,1997-05-01
3373,750,0,1997-05-01
3374,750,0,1997-05-01
3375,750,0,1997-05-01
3376,750,0,1997-05-01
3377,750,0,1997-05-01
3378,750,0,1997-05-01
3379,750,0,1997-05-01
3380,750,0,1997-05-01
3381,750,0,1997-05-01
3382,750,0,1997-05-01
3383,750,0,1997-05-01
3384,750,0,1997-05-01
3385,750,0,1997-05-01
3386,750,0,1997-05-01
3387,750,0,1997-05-01
3388,750,0,1997-05-01
3389,750,0,1997-05-01
3390,750,0,1997-05-01
3391,750,0,1997-05-01
3392,750,0,1997-05-01
3393,750,0,1997-05-01
3394,750,0,1997-05-01
3395,750,0,1997-05-01
3396,750,0,2003-09-17
3397,750,0,1997-05-01
3398,750,0,1997-05-01
3399,750,0,1997-05-01
3401,750,0,1997-05-01
3403,750,0,1997-05-01
3404,750,0,1997-05-01
3407,750,0,1997-05-01
3408,750,0,1997-05-01
3409,750,0,1997-05-01
3410,750,0,1997-05-01
3411,750,0,1997-05-01
3412,750,0,1997-05-01
3413,750,0,1997-05-01
3414,750,0,1997-05-01
3415,750,0,1997-05-01
3416,750,0,1997-05-01
3418,750,0,1997-05-01
3422,751,23,2000-10-24
3422,750,42,1997-05-01
3422,758,19,2000-10-24
3423,751,25,2002-02-12
3423,750,42,1997-05-01
3423,758,17,2000-10-24
3424,750,0,1997-05-01
3425,750,0,1997-05-01
3428,751,52,2000-10-24
3428,750,59,1997-05-01
3428,758,7,2000-10-24
3429,751,56,2000-10-24
3429,750,62,1997-05-01
3429,758,6,2000-10-24
3432,751,21,2000-10-24
3432,750,36,1997-05-01
3432,758,15,2000-10-24
3433,751,22,2000-10-24
3433,750,35,1997-05-01
3433,758,13,2000-10-24
3445,751,21,2000-10-24
3445,750,46,1997-05-01
3445,758,25,2000-10-24
3446,751,23,2000-10-24
3446,750,44,1997-05-01
3446,758,21,2000-10-24
3451,751,27,2000-10-24
3451,750,57,1997-05-01
3451,758,30,2000-10-24
3452,751,30,2000-10-24
3452,750,55,1997-05-01
3452,758,25,2000-10-24
3458,751,21,2000-10-24
3458,750,39,1997-05-01
3458,758,18,2000-10-24
3460,751,24,2000-10-24
3460,750,38,1997-05-01
3460,758,14,2000-10-24
3478,750,0,1997-05-01
3479,750,0,1997-05-01
3480,750,0,1997-05-01
3481,751,30,2000-10-24
3481,750,30,1997-05-01
3482,751,31,2002-02-12
3482,750,31,1997-05-01
3483,751,30,2000-10-24
3483,750,50,1997-05-01
3483,758,20,2002-02-12
3484,751,31,2000-10-24
3484,750,49,1997-05-01
3484,758,18,2000-10-24
3485,750,0,1997-05-01
3486,750,0,1997-05-01
3487,751,45,2000-10-24
3487,750,45,1997-05-01
3488,751,50,2000-10-24
3488,750,50,1997-05-01
3489,751,45,2000-10-24
3489,750,56,1997-05-01
3489,758,11,2000-10-24
3490,751,50,2000-10-24
3490,750,59,1997-05-01
3490,758,9,2000-10-24
3491,751,23,2000-10-24
3491,750,23,1997-05-01
3492,751,24,2000-10-24
3492,750,24,1997-05-01
3493,751,23,2000-10-24
3493,750,37,1997-05-01
3493,758,14,2000-10-24
3494,751,24,2000-10-24
3494,750,36,1997-05-01
3494,758,12,2000-10-24
3495,751,24,2000-10-24
3495,750,24,1997-05-01
3496,751,27,2000-10-24
3496,750,27,1997-05-01
3497,751,24,2000-10-24
3497,750,50,1997-05-01
3497,758,26,2000-10-24
3498,751,27,2000-10-25
3498,750,49,1997-05-01
3498,758,22,2000-10-25
3499,751,31,2000-10-25
3499,750,31,1997-05-01
3501,751,31,2000-10-25
3501,750,59,1997-05-01
3501,758,28,2000-10-25
3502,751,32,2000-10-25
3502,750,57,1997-05-01
3502,758,25,2000-10-25
3503,751,25,2000-10-25
3503,750,25,1997-05-01
3504,751,29,2000-10-25
3504,750,29,1997-05-01
3505,751,25,2000-10-25
3505,750,45,1997-05-01
3505,758,20,2000-10-25
3506,751,29,2000-10-25
3506,750,46,1997-05-01
3506,758,17,2000-10-25
3507,751,31,2000-10-25
3507,750,31,1997-05-01
3508,751,28,2000-10-25
3508,750,28,1997-05-01
3509,751,31,2000-10-25
3509,750,35,1997-05-01
3509,758,4,2000-10-25
3510,751,28,2000-10-25
3510,750,34,1997-05-01
3510,758,6,2000-10-25
3511,750,0,1997-05-01
3512,750,0,1997-05-01
3513,750,0,1997-05-01
3514,750,0,1997-05-01
3515,750,0,1997-05-01
3516,750,0,1997-05-01
3517,750,0,1997-05-01
3518,750,0,1997-05-01
3519,750,2,1997-05-01
3519,758,2,2000-10-25
3520,750,0,1997-05-01
3521,750,0,1997-05-01
3522,750,2,1997-05-01
3522,758,2,2000-10-25
3523,751,36,2000-10-25
3523,750,36,1997-05-01
3524,751,36,2000-10-25
3524,750,36,1997-05-01
3525,751,36,2000-10-25
3525,750,36,1997-05-01
3526,751,36,2000-10-25
3526,750,42,1997-05-01
3526,758,6,2000-10-25
3527,751,36,2000-10-25
3527,750,45,1997-05-01
3527,758,9,2000-10-25
3528,751,36,2000-10-25
3528,750,42,1997-05-01
3528,758,6,2000-10-25
3529,751,19,2001-06-12
3529,750,19,2001-06-12
3530,751,37,2000-10-25
3530,750,37,1997-05-01
3531,751,33,2000-10-25
3531,750,33,1997-05-01
3532,751,19,2001-06-28
3532,936,6,2001-06-28
3532,937,12,2001-06-28
3532,750,38,2001-06-28
3533,751,37,2000-10-25
3533,750,42,1997-05-01
3533,758,5,2000-10-25
3534,751,33,2000-10-25
3534,750,40,1997-05-01
3534,758,7,2000-10-25
3535,751,12,2001-06-28
3535,750,12,2001-06-28
3536,751,31,2000-10-25
3536,750,31,1997-05-01
3537,751,16,2001-06-28
3537,750,16,2001-06-28
3538,751,12,2001-06-28
3538,936,1,2001-06-28
3538,937,2,2001-06-28
3538,750,15,2001-06-28
3539,751,31,2000-10-25
3539,750,35,1997-05-01
3539,758,4,2000-10-25
3540,751,16,2001-06-28
3540,936,2,2001-06-28
3540,937,3,2001-06-28
3540,750,21,2001-06-28
3541,751,21,2000-10-25
3541,750,21,1997-05-01
3542,751,23,2000-10-25
3542,750,23,1997-05-01
3543,751,21,2000-10-25
3543,750,21,1997-05-01
3544,751,21,2000-10-25
3544,750,25,1997-05-01
3544,758,4,2000-10-25
3545,751,23,2000-10-25
3545,750,29,1997-05-01
3545,758,6,2000-10-25
3546,751,21,2000-10-25
3546,750,24,1997-05-01
3546,758,3,2000-10-25
3547,751,32,2000-10-25
3547,750,32,1997-05-01
3548,751,35,2000-10-25
3548,750,35,1997-05-01
3549,751,32,2000-10-25
3549,750,32,1997-05-01
3550,751,32,2000-10-25
3550,750,34,1997-05-01
3550,758,2,2000-10-25
3551,751,35,2000-10-25
3551,750,39,1997-05-01
3551,758,4,2000-10-25
3552,751,32,2000-10-25
3552,750,34,1997-05-01
3552,758,2,2000-10-25
3553,751,25,2000-10-25
3553,750,25,1997-05-01
3554,751,26,2000-10-25
3554,750,26,1997-05-01
3555,751,25,2000-10-25
3555,750,25,1997-05-01
3556,751,25,2000-10-25
3556,750,31,1997-05-01
3556,758,6,2000-10-25
3557,751,26,2000-10-25
3557,750,34,1997-05-01
3557,758,8,2000-10-25
3558,751,25,2000-10-25
3558,750,30,1997-05-01
3558,758,5,2000-10-25
3559,750,0,1997-05-01
3560,750,0,1997-05-01
3561,750,0,1997-05-01
3562,750,0,1997-05-01
3563,750,0,2001-10-09
3564,750,0,2001-10-09
3565,750,0,2001-10-09
3566,750,0,2001-10-09
3567,750,0,2001-10-09
3568,750,0,2001-10-09
3569,750,0,2001-10-09
3570,750,0,2001-10-09
3571,750,0,2001-10-09
3572,750,0,2001-10-09
3573,750,0,2001-10-09
3574,750,0,2001-10-09
3575,750,0,2001-10-09
3576,750,0,2001-10-09
3577,750,0,2001-10-09
3578,750,0,2001-10-09
3579,750,0,2001-10-09
3580,750,0,2001-10-09
3581,750,0,2001-10-09
3582,750,0,2001-10-09
3583,750,0,2001-10-09
3584,750,0,2001-10-09
3585,750,0,2001-10-09
3586,750,0,2001-10-09
3587,750,0,2001-10-09
3588,750,0,2001-10-09
3589,750,0,2001-10-09
3590,750,0,2001-10-09
3591,750,0,2001-10-09
3592,750,0,2001-10-09
3593,750,0,2001-10-09
3594,750,0,2001-10-09
3595,750,0,2001-10-09
3596,750,0,2001-10-09
3597,750,0,2001-10-09
3598,750,0,2001-10-09
3599,750,0,2001-10-09
3601,750,0,1997-05-01
3602,750,0,1997-05-01
3603,750,3,1997-05-01
3603,782,3,2000-10-25
3604,750,0,1997-05-01
3605,750,0,1997-05-01
3606,750,22,1997-05-01
3606,777,22,2000-10-25
3607,750,0,1997-05-01
3608,750,26,1997-05-01
3608,777,26,2000-10-25
3609,750,0,1997-05-01
3610,750,3,1997-05-01
3610,802,3,2000-10-25
3611,750,0,1997-05-01
3612,750,12,1997-05-01
3612,802,12,2000-10-25
3613,750,0,1997-05-01
3614,750,0,1997-05-01
3615,750,0,1997-05-01
3616,750,0,1997-05-01
3617,750,0,1997-05-01
3618,750,0,1997-05-01
3619,750,0,1997-05-01
3620,750,24,1997-05-01
3621,750,0,1997-05-01
3622,750,24,1997-05-01
3623,750,0,1997-05-01
3624,750,0,1997-05-01
3625,750,0,1997-05-01
3626,750,0,1997-05-01
3627,750,0,1997-05-01
3628,750,0,1997-05-01
3629,750,0,1997-05-01
3630,750,0,1997-05-01
3631,750,0,1997-05-01
3632,750,0,1997-05-01
3633,750,0,1997-05-01
3634,750,0,1997-05-01
3635,750,16,1997-05-01
3635,803,16,2000-10-25
3636,750,0,1997-05-01
3637,750,16,1997-05-01
3637,803,16,2000-10-25
3638,750,0,1997-05-01
3639,750,0,1997-05-01
3640,750,0,1997-05-01
3641,750,0,1997-05-01
3642,750,0,1997-05-01
3643,750,0,1997-05-01
3645,750,0,1997-05-01
3647,750,0,1997-05-01
3648,750,0,1997-05-01
3649,750,0,2001-06-11
3650,750,0,1997-05-01
3651,750,0,1997-05-01
3652,750,36,1997-05-01
3653,750,36,1997-05-01
3654,750,42,1997-05-01
3655,750,45,1997-05-01
3656,751,20,2015-06-05
3656,750,20,2015-06-05
3657,751,30,2015-06-05
3657,750,30,2015-06-05
3658,751,20,2015-06-05
3658,936,5,2015-06-05
3658,937,11,2015-06-05
3658,750,36,2015-06-05
3659,751,29,2015-06-05
3659,936,5,2015-06-05
3659,937,8,2015-06-05
3659,750,43,2015-06-05
3660,751,9,2015-06-05
3660,750,9,2015-06-05
3661,751,9,2015-06-05
3661,750,9,2015-06-05
3662,751,9,2015-06-05
3662,936,1,2015-06-05
3662,937,3,2015-06-05
3662,750,13,2015-06-05
3663,751,9,2015-06-05
3663,936,1,2015-06-05
3663,937,3,2015-06-05
3663,750,14,2015-06-05
3664,750,21,1997-05-01
3665,750,23,1997-05-01
3666,750,25,1997-05-01
3667,750,29,1997-05-01
3671,750,0,1997-05-01
3672,750,0,1997-05-01
3673,750,0,1997-05-01
3675,750,0,1997-05-01
3676,750,0,1997-05-01
3677,750,0,1997-05-01
3679,750,0,1997-05-01
3681,750,0,1997-05-01
3682,750,0,1997-05-01
3683,750,0,1997-05-01
3684,750,0,1997-05-01
3685,750,0,1997-05-01
3686,750,0,1997-05-01
3688,750,0,1997-05-01
3690,750,0,1997-05-01
3691,750,0,1997-05-01
3693,750,0,1997-05-01
3695,750,0,1997-05-01
3696,750,0,1997-05-01
3697,750,0,1997-05-01
3702,750,0,2002-02-18
3703,750,0,2002-02-18
3708,750,0,2002-02-18
3709,750,0,2002-02-18
3710,750,0,1997-05-01
3711,750,0,1997-05-01
3712,750,0,1997-05-01
3714,750,0,1997-05-01
3715,750,0,1997-05-01
3725,750,0,1997-05-01
3726,750,0,1997-05-01
3731,750,0,1997-05-01
3732,750,0,2002-02-18
3733,750,0,1997-05-01
3735,750,0,2001-12-06
3737,750,0,1997-05-01
3738,750,0,1997-05-01
3739,750,0,2002-08-06
3740,750,0,1997-05-01
3742,750,0,1997-05-01
3743,750,0,1997-05-01
3744,750,0,1997-05-01
3745,750,0,1997-05-01
3746,750,0,1997-05-01
3748,750,0,1997-05-01
3750,750,0,1997-05-01
3753,750,0,2003-05-21
3754,750,0,1997-05-01
3755,750,0,1997-05-01
3757,750,0,1997-05-01
3759,750,0,1997-05-01
3760,750,0,1997-05-01
3761,750,0,1997-05-01
3762,750,0,2002-02-12
3763,750,0,1997-05-01
3764,750,0,2002-02-18
3765,750,0,1997-05-01
3767,750,0,1997-05-01
3769,750,0,2002-02-18
3771,750,0,1997-05-01
3773,750,0,1997-05-01
3774,750,0,1997-05-01
3776,750,0,1997-05-01
3777,750,0,1997-05-01
3778,750,0,1997-05-01
3784,750,0,1997-05-01
3785,750,0,1997-05-01
3786,750,0,1997-05-01
3787,750,0,1997-05-01
3788,750,0,1997-05-01
3790,750,0,1997-05-01
3792,750,0,1997-05-01
3793,750,0,1997-05-01
3794,750,0,1997-05-01
3795,750,0,1997-05-01
3797,750,0,1997-05-01
3799,750,0,1997-05-01
3801,750,0,1997-05-01
3803,750,0,1997-05-01
3804,750,0,1997-05-01
3805,750,0,1997-05-01
3807,750,0,1997-05-01
3808,750,0,1997-05-01
3809,750,0,1997-05-01
3810,750,0,1997-05-01
3811,750,0,1997-05-01
3812,750,0,1997-05-01
3813,750,0,1997-05-01
3814,750,0,1997-05-01
3816,750,0,1997-05-01
3818,750,0,1997-05-01
3819,750,0,1997-05-01
3820,750,0,1997-05-01
3821,750,0,1997-05-01
3822,750,0,1997-05-01
3823,750,0,1997-05-01
3824,750,0,1997-05-01
3825,750,0,1997-05-01
3826,750,0,1997-05-01
3827,750,0,1997-05-01
3828,750,0,1997-05-01
3829,750,0,1997-05-01
3830,750,0,1997-05-01
3831,750,0,1997-05-01
3832,750,0,1997-05-01
3833,750,0,1997-05-01
3835,750,0,1997-05-01
3837,750,0,2001-10-09
3838,750,0,1997-05-01
3839,750,0,1997-05-01
3840,750,0,1997-05-01
3842,750,0,1997-05-01
3843,750,0,1997-05-01
3844,750,0,1997-05-01
3845,750,0,1997-05-01
3846,750,0,1997-05-01
3849,750,0,1997-05-01
3850,750,0,1997-05-01
3851,750,0,1997-05-01
3853,750,0,1997-05-01
3854,750,0,1997-05-01
3855,750,0,1997-05-01
3856,750,0,1997-05-01
3857,750,0,1997-05-01
3858,750,0,1997-05-01
3859,750,0,1997-05-01
3860,750,0,1997-05-01
3861,750,0,1997-05-01
3862,750,0,1997-05-01
3863,750,0,1997-05-01
3864,750,0,1997-05-01
3865,750,0,1997-05-01
3866,750,0,1997-05-01
3867,750,0,1997-05-01
3868,750,0,1997-05-01
3869,750,0,1997-05-01
3870,750,0,1997-05-01
3871,750,0,1997-05-01
3872,750,0,1997-05-01
3873,750,0,1997-05-01
3874,750,0,1997-05-01
3875,750,0,1997-05-01
3876,750,0,1997-05-01
3877,750,0,1997-05-01
3878,750,0,1997-05-01
3879,750,0,1997-05-01
3880,750,0,1997-05-01
3882,750,0,1997-05-01
3883,750,0,1997-05-01
3884,750,0,1997-05-01
3885,750,0,1997-05-01
3886,750,0,1997-05-01
3887,750,0,1997-05-01
3888,750,0,1997-05-01
3889,750,0,1997-05-01
3890,750,0,1997-05-01
3891,750,0,1997-05-01
3892,750,0,1997-05-01
3893,750,0,1997-05-01
3895,750,0,1997-05-01
3896,750,0,1997-05-01
3897,750,0,1997-05-01
3898,750,0,1997-05-01
3901,750,0,1997-05-01
3902,750,0,1997-05-01
3903,750,0,1997-05-01
3904,750,0,1997-05-01
3905,750,0,1997-05-01
3906,750,0,1997-05-01
3907,750,0,1997-05-01
3908,750,0,1997-05-01
3909,750,0,1997-05-01
3910,750,0,1997-05-01
3911,750,0,1997-05-01
3912,750,0,1997-05-01
3913,750,0,1997-05-01
3914,750,0,1997-05-01
3915,750,0,1997-05-01
3916,750,0,1997-05-01
3917,750,0,1997-05-01
3919,750,0,1997-05-01
3920,750,0,1997-05-01
3921,750,0,1997-05-01
3923,750,0,1997-05-01
3924,750,0,1997-05-01
3925,750,0,1997-05-01
3926,750,0,1997-05-01
3930,750,0,1997-05-01
3931,750,0,1997-05-01
3933,750,0,1997-05-01
3935,750,0,1997-05-01
3936,750,0,1997-05-01
3937,750,0,1997-05-01
3939,750,0,1997-05-01
3941,750,0,1997-05-01
3942,750,0,1997-05-01
3943,750,0,1997-05-01
3944,750,0,1997-05-01
3945,750,0,1997-05-01
3947,750,0,1997-05-01
3948,750,0,1997-05-01
3950,750,0,1997-05-01
3951,750,0,1997-05-01
3952,750,0,1997-05-01
3954,750,0,1997-05-01
3955,750,0,1997-05-01
3957,750,0,1997-05-01
3958,750,0,1997-05-01
3959,750,0,1997-05-01
3960,750,0,1997-05-01
3961,750,0,1997-05-01
3962,750,0,1997-05-01
3963,750,0,1997-05-01
3964,750,0,1997-05-01
3968,750,0,1997-05-01
3970,750,0,1997-05-01
3971,750,0,1997-05-01
3972,750,0,1997-05-01
3973,750,0,1997-05-01
3974,750,0,1997-05-01
3975,750,0,1997-05-01
3979,750,0,1997-05-01
3980,750,0,1997-05-01
3981,750,0,1997-05-01
3982,750,0,1997-05-01
3983,750,0,1997-05-01
3984,750,0,1997-05-01
3985,750,0,1997-05-01
3986,750,0,1997-05-01
3987,750,0,2001-10-09
3988,750,0,1997-05-01
3989,750,0,1997-05-01
3990,750,0,1997-05-01
3991,750,0,1997-05-01
3994,750,0,1997-05-01
3995,750,0,1997-05-01
3996,750,0,1997-05-01
3997,750,0,1997-05-01
3998,750,0,1997-05-01
4001,750,0,1997-05-01
4002,750,0,2002-02-18
4003,750,0,2002-02-18
4004,750,0,2002-02-18
4005,750,0,2002-02-18
4006,750,0,1997-05-01
4007,750,0,1997-05-01
4008,750,0,1997-05-01
4009,750,0,1997-05-01
4010,750,0,1997-05-01
4015,750,0,1997-05-01
4016,750,0,1997-05-01
4017,750,0,1997-05-01
4018,750,0,1997-05-01
4020,750,0,1997-05-01
4022,750,0,1997-05-01
4028,750,0,1997-05-01
4031,750,0,1997-05-01
4032,750,0,1997-05-01
4033,750,0,1997-05-01
4034,750,0,1997-05-01
4035,750,0,1997-05-01
4036,750,0,1997-05-01
4037,750,0,2002-02-18
4038,750,0,2002-02-18
4039,750,0,1997-05-01
4040,750,0,1997-05-01
4041,750,0,1997-05-01
4042,750,0,1997-05-01
4043,750,0,1997-05-01
4044,750,0,1997-05-01
4045,750,0,2002-02-18
4046,750,0,2002-02-18
4047,750,0,1997-05-01
4048,750,0,2002-02-18
4049,750,0,2002-02-18
4051,750,0,1997-05-01
4052,750,0,1997-05-01
4053,750,0,2002-02-15
4054,750,0,1997-05-01
4055,750,0,1997-05-01
4056,750,0,1997-05-01
4057,750,0,1997-05-01
4058,750,0,1997-05-01
4059,750,0,1997-05-01
4060,750,0,1997-05-01
4061,750,0,1997-05-01
4063,750,0,1997-05-01
4065,750,0,1997-05-01
4066,750,0,1997-05-01
4067,750,0,1997-05-01
4068,750,0,1997-05-01
4069,750,0,1997-05-01
4070,750,0,1997-05-01
4071,750,0,1997-05-01
4072,750,0,1997-05-01
4073,750,0,2002-02-12
4075,750,0,1997-05-01
4076,750,0,1997-05-01
4077,750,0,1997-05-01
4078,750,0,1997-05-01
4079,750,0,1997-05-01
4080,750,0,1997-05-01
4081,750,0,1997-05-01
4082,750,0,1997-05-01
4083,750,0,1997-05-01
4085,750,0,1997-05-01
4086,750,0,1997-05-01
4087,750,0,1997-05-01
4088,750,0,1997-05-01
4089,750,0,1997-05-01
4091,750,0,1997-05-01
4092,750,0,1997-05-01
4093,750,0,1997-05-01
4094,750,0,1997-05-01
4095,750,0,1997-05-01
4096,750,0,1997-05-01
4097,750,0,1997-05-01
4108,750,0,1997-05-01
4110,750,0,1997-05-01
4111,750,0,1997-05-01
4112,750,0,1997-05-01
4113,750,0,1997-05-01
4114,750,0,1997-05-01
4115,750,0,1997-05-01
4116,750,0,1997-05-01
4117,750,0,1997-05-01
4118,750,0,1997-05-01
4119,750,0,1997-05-01
4120,750,0,1997-05-01
4123,750,0,1997-05-01
4124,750,0,1997-05-01
4125,750,0,1997-05-01
4126,750,0,1997-05-01
4127,750,0,1997-05-01
4128,750,0,2001-10-09
4129,750,0,1997-05-01
4130,750,0,1997-05-01
4132,750,0,1997-05-01
4133,750,0,1997-05-01
4134,750,0,1997-05-01
4135,750,0,1997-05-01
4136,750,0,1997-05-01
4137,750,0,1997-05-01
4138,750,0,1997-05-01
4139,750,0,1997-05-01
4140,750,0,1997-05-01
4141,750,0,1997-05-01
